date,region,marketing_channel,campaign,campaign_type,customer_eligibility,discount_rate,marketing_spend,stockout_rate,delivery_delay_rate,payment_failure_rate,source_system,refresh_cadence
2018-06-16,Rio de Janeiro,Paid Search,No Promotion,None,All Customers,0.0,152.58,0.0286,0.0946,0.0328,Simulated_Business_Context,Daily
2018-06-16,Rio de Janeiro,Social,No Promotion,None,All Customers,0.0,134.75,0.0529,0.09,0.0325,Simulated_Business_Context,Daily
2018-06-16,Rio de Janeiro,Email,No Promotion,None,All Customers,0.0,67.0,0.0387,0.0911,0.0291,Simulated_Business_Context,Daily
2018-06-16,Rio de Janeiro,Affiliate,No Promotion,None,All Customers,0.0,106.89,0.0428,0.0735,0.025,Simulated_Business_Context,Daily
2018-06-16,Minas Gerais,Organic,No Promotion,None,All Customers,0.0,38.24,0.0346,0.0903,0.0236,Simulated_Business_Context,Daily
2018-06-16,Minas Gerais,Paid Search,No Promotion,None,All Customers,0.0,154.04,0.0581,0.0434,0.0254,Simulated_Business_Context,Daily
2018-06-16,Minas Gerais,Social,No Promotion,None,All Customers,0.0,93.58,0.0501,0.0785,0.0212,Simulated_Business_Context,Daily
2018-06-16,Minas Gerais,Email,No Promotion,None,All Customers,0.0,77.83,0.0539,0.0468,0.0289,Simulated_Business_Context,Daily
2018-06-16,Minas Gerais,Affiliate,No Promotion,None,All Customers,0.0,85.39,0.0611,0.0662,0.0182,Simulated_Business_Context,Daily
2018-06-16,Parana,Organic,No Promotion,None,All Customers,0.0,37.99,0.0279,0.0329,0.0381,Simulated_Business_Context,Daily
2018-06-16,Parana,Paid Search,No Promotion,None,All Customers,0.0,154.93,0.0331,0.0957,0.0361,Simulated_Business_Context,Daily
2018-06-16,Parana,Social,No Promotion,None,All Customers,0.0,124.21,0.0393,0.0496,0.0277,Simulated_Business_Context,Daily
2018-06-16,Parana,Email,No Promotion,None,All Customers,0.0,69.31,0.0293,0.0858,0.027,Simulated_Business_Context,Daily
2018-06-16,Parana,Affiliate,No Promotion,None,All Customers,0.0,83.37,0.0325,0.0459,0.0163,Simulated_Business_Context,Daily
2018-06-16,Bahia,Organic,No Promotion,None,All Customers,0.0,40.42,0.0229,0.0657,0.0244,Simulated_Business_Context,Daily
2018-06-16,Bahia,Paid Search,No Promotion,None,All Customers,0.0,191.59,0.0417,0.0839,0.026,Simulated_Business_Context,Daily
2018-06-16,Bahia,Social,No Promotion,None,All Customers,0.0,109.96,0.024,0.0592,0.022,Simulated_Business_Context,Daily
2018-06-16,Bahia,Email,No Promotion,None,All Customers,0.0,85.22,0.014,0.0944,0.017,Simulated_Business_Context,Daily
2018-06-16,Bahia,Affiliate,No Promotion,None,All Customers,0.0,90.36,0.037,0.0425,0.0303,Simulated_Business_Context,Daily
2018-06-17,Sao Paulo,Organic,No Promotion,None,All Customers,0.0,32.99,0.0385,0.0676,0.0176,Simulated_Business_Context,Daily
2018-06-17,Sao Paulo,Paid Search,No Promotion,None,All Customers,0.0,178.89,0.0196,0.0458,0.0221,Simulated_Business_Context,Daily
2018-06-17,Sao Paulo,Social,No Promotion,None,All Customers,0.0,154.95,0.0164,0.1026,0.0261,Simulated_Business_Context,Daily
2018-06-17,Sao Paulo,Email,No Promotion,None,All Customers,0.0,53.54,0.0301,0.1358,0.031,Simulated_Business_Context,Daily
2018-06-17,Sao Paulo,Affiliate,No Promotion,None,All Customers,0.0,80.32,0.0207,0.0879,0.011,Simulated_Business_Context,Daily
2018-06-17,Rio de Janeiro,Organic,No Promotion,None,All Customers,0.0,38.37,0.0159,0.1335,0.0338,Simulated_Business_Context,Daily
2018-06-17,Rio de Janeiro,Paid Search,No Promotion,None,All Customers,0.0,167.92,0.0531,0.1114,0.0355,Simulated_Business_Context,Daily
2018-06-17,Rio de Janeiro,Social,No Promotion,None,All Customers,0.0,108.3,0.0313,0.0526,0.0241,Simulated_Business_Context,Daily
2018-06-17,Rio de Janeiro,Email,No Promotion,None,All Customers,0.0,62.59,0.0221,0.1083,0.0304,Simulated_Business_Context,Daily
2018-06-17,Rio de Janeiro,Affiliate,No Promotion,None,All Customers,0.0,107.18,0.0463,0.0877,0.0225,Simulated_Business_Context,Daily
2018-06-17,Minas Gerais,Organic,No Promotion,None,All Customers,0.0,43.13,0.0387,0.1244,0.0295,Simulated_Business_Context,Daily
2018-06-17,Minas Gerais,Paid Search,No Promotion,None,All Customers,0.0,205.1,0.0221,0.0661,0.0367,Simulated_Business_Context,Daily
2018-06-17,Minas Gerais,Social,No Promotion,None,All Customers,0.0,135.36,0.0307,0.0462,0.0383,Simulated_Business_Context,Daily
2018-06-17,Minas Gerais,Email,No Promotion,None,All Customers,0.0,65.74,0.0213,0.0514,0.0397,Simulated_Business_Context,Daily
2018-06-17,Minas Gerais,Affiliate,No Promotion,None,All Customers,0.0,74.88,0.0291,0.063,0.0278,Simulated_Business_Context,Daily
2018-06-17,Parana,Organic,No Promotion,None,All Customers,0.0,33.44,0.0379,0.0448,0.0138,Simulated_Business_Context,Daily
2018-06-17,Parana,Paid Search,No Promotion,None,All Customers,0.0,176.49,0.0191,0.0981,0.0308,Simulated_Business_Context,Daily
2018-06-17,Parana,Social,No Promotion,None,All Customers,0.0,103.03,0.0274,0.1145,0.0306,Simulated_Business_Context,Daily
2018-06-17,Parana,Email,No Promotion,None,All Customers,0.0,93.09,0.0392,0.0875,0.0307,Simulated_Business_Context,Daily
2018-06-17,Parana,Affiliate,No Promotion,None,All Customers,0.0,108.56,0.0252,0.0939,0.037,Simulated_Business_Context,Daily
2018-06-17,Bahia,Organic,No Promotion,None,All Customers,0.0,43.97,0.0372,0.0473,0.0106,Simulated_Business_Context,Daily
2018-06-17,Bahia,Paid Search,No Promotion,None,All Customers,0.0,201.14,0.0391,0.0832,0.0273,Simulated_Business_Context,Daily
2018-06-17,Bahia,Social,No Promotion,None,All Customers,0.0,134.97,0.0416,0.0897,0.0203,Simulated_Business_Context,Daily
2018-06-17,Bahia,Email,No Promotion,None,All Customers,0.0,74.95,0.0281,0.1042,0.0219,Simulated_Business_Context,Daily
2018-06-17,Bahia,Affiliate,No Promotion,None,All Customers,0.0,85.99,0.0562,0.0965,0.0363,Simulated_Business_Context,Daily
2018-06-18,Sao Paulo,Organic,No Promotion,None,All Customers,0.0,45.13,0.0362,0.0711,0.0117,Simulated_Business_Context,Daily
2018-06-18,Sao Paulo,Paid Search,No Promotion,None,All Customers,0.0,155.48,0.0418,0.0924,0.0349,Simulated_Business_Context,Daily
2018-06-18,Sao Paulo,Social,No Promotion,None,All Customers,0.0,123.09,0.0185,0.111,0.0244,Simulated_Business_Context,Daily
2018-06-18,Sao Paulo,Email,No Promotion,None,All Customers,0.0,65.16,0.0174,0.1168,0.0304,Simulated_Business_Context,Daily
2018-06-18,Sao Paulo,Affiliate,No Promotion,None,All Customers,0.0,100.66,0.06,0.0459,0.0224,Simulated_Business_Context,Daily
2018-06-18,Rio de Janeiro,Organic,No Promotion,None,All Customers,0.0,43.58,0.0488,0.0427,0.0227,Simulated_Business_Context,Daily
2018-06-18,Rio de Janeiro,Paid Search,No Promotion,None,All Customers,0.0,181.94,0.0527,0.1147,0.0306,Simulated_Business_Context,Daily
2018-06-18,Rio de Janeiro,Social,No Promotion,None,All Customers,0.0,116.92,0.0328,0.0925,0.0365,Simulated_Business_Context,Daily
2018-06-18,Rio de Janeiro,Email,No Promotion,None,All Customers,0.0,65.8,0.0317,0.1086,0.0335,Simulated_Business_Context,Daily
2018-06-18,Rio de Janeiro,Affiliate,No Promotion,None,All Customers,0.0,78.07,0.0192,0.0372,0.026,Simulated_Business_Context,Daily
2018-06-18,Minas Gerais,Organic,No Promotion,None,All Customers,0.0,38.38,0.0458,0.0371,0.0379,Simulated_Business_Context,Daily
2018-06-18,Minas Gerais,Paid Search,No Promotion,None,All Customers,0.0,212.72,0.0254,0.0665,0.0181,Simulated_Business_Context,Daily
2018-06-18,Minas Gerais,Social,No Promotion,None,All Customers,0.0,119.21,0.0431,0.0824,0.0154,Simulated_Business_Context,Daily
2018-06-18,Minas Gerais,Email,No Promotion,None,All Customers,0.0,75.08,0.0258,0.02,0.0195,Simulated_Business_Context,Daily
2018-06-18,Minas Gerais,Affiliate,No Promotion,None,All Customers,0.0,99.31,0.0299,0.0764,0.0333,Simulated_Business_Context,Daily
2018-06-18,Parana,Organic,No Promotion,None,All Customers,0.0,44.36,0.0585,0.0252,0.0183,Simulated_Business_Context,Daily
2018-06-18,Parana,Paid Search,No Promotion,None,All Customers,0.0,184.89,0.0402,0.0825,0.0202,Simulated_Business_Context,Daily
2018-06-18,Parana,Social,No Promotion,None,All Customers,0.0,112.55,0.037,0.0337,0.0267,Simulated_Business_Context,Daily
2018-06-18,Parana,Email,No Promotion,None,All Customers,0.0,70.0,0.0451,0.0886,0.0406,Simulated_Business_Context,Daily
2018-06-18,Parana,Affiliate,No Promotion,None,All Customers,0.0,94.08,0.0219,0.02,0.0175,Simulated_Business_Context,Daily
2018-06-18,Bahia,Organic,No Promotion,None,All Customers,0.0,40.34,0.0426,0.0649,0.0216,Simulated_Business_Context,Daily
2018-06-18,Bahia,Paid Search,No Promotion,None,All Customers,0.0,163.96,0.0396,0.1055,0.0203,Simulated_Business_Context,Daily
2018-06-18,Bahia,Social,No Promotion,None,All Customers,0.0,136.45,0.0593,0.1246,0.0208,Simulated_Business_Context,Daily
2018-06-18,Bahia,Email,No Promotion,None,All Customers,0.0,70.88,0.0615,0.1129,0.0189,Simulated_Business_Context,Daily
2018-06-18,Bahia,Affiliate,No Promotion,None,All Customers,0.0,92.37,0.014,0.0559,0.0249,Simulated_Business_Context,Daily
2018-06-19,Sao Paulo,Organic,No Promotion,None,All Customers,0.0,43.5,0.0267,0.02,0.0265,Simulated_Business_Context,Daily
2018-06-19,Sao Paulo,Paid Search,No Promotion,None,All Customers,0.0,185.32,0.0442,0.0749,0.0239,Simulated_Business_Context,Daily
2018-06-19,Sao Paulo,Social,No Promotion,None,All Customers,0.0,140.12,0.0399,0.0777,0.0064,Simulated_Business_Context,Daily
2018-06-19,Sao Paulo,Email,No Promotion,None,All Customers,0.0,70.94,0.0294,0.0494,0.0219,Simulated_Business_Context,Daily
2018-06-19,Sao Paulo,Affiliate,No Promotion,None,All Customers,0.0,93.91,0.0277,0.0665,0.0224,Simulated_Business_Context,Daily
2018-06-19,Rio de Janeiro,Organic,No Promotion,None,All Customers,0.0,49.63,0.0254,0.0884,0.014,Simulated_Business_Context,Daily
2018-06-19,Rio de Janeiro,Paid Search,No Promotion,None,All Customers,0.0,154.77,0.0479,0.0731,0.0277,Simulated_Business_Context,Daily
2018-06-19,Rio de Janeiro,Social,No Promotion,None,All Customers,0.0,132.99,0.0417,0.1011,0.0271,Simulated_Business_Context,Daily
2018-06-19,Rio de Janeiro,Email,No Promotion,None,All Customers,0.0,74.67,0.0349,0.0775,0.0197,Simulated_Business_Context,Daily
2018-06-19,Rio de Janeiro,Affiliate,No Promotion,None,All Customers,0.0,104.52,0.025,0.0904,0.0274,Simulated_Business_Context,Daily
2018-06-19,Minas Gerais,Organic,No Promotion,None,All Customers,0.0,36.69,0.042,0.0361,0.0197,Simulated_Business_Context,Daily
2018-06-19,Minas Gerais,Paid Search,No Promotion,None,All Customers,0.0,210.77,0.0262,0.1042,0.0074,Simulated_Business_Context,Daily
2018-06-19,Minas Gerais,Social,No Promotion,None,All Customers,0.0,121.08,0.047,0.0846,0.0278,Simulated_Business_Context,Daily
2018-06-19,Minas Gerais,Email,No Promotion,None,All Customers,0.0,75.04,0.0369,0.1082,0.0232,Simulated_Business_Context,Daily
2018-06-19,Minas Gerais,Affiliate,No Promotion,None,All Customers,0.0,94.62,0.0245,0.0933,0.0228,Simulated_Business_Context,Daily
2018-06-19,Parana,Organic,No Promotion,None,All Customers,0.0,47.51,0.0246,0.0912,0.0246,Simulated_Business_Context,Daily
2018-06-19,Parana,Paid Search,No Promotion,None,All Customers,0.0,186.74,0.0381,0.0923,0.0215,Simulated_Business_Context,Daily
2018-06-19,Parana,Social,No Promotion,None,All Customers,0.0,108.38,0.0407,0.0711,0.0215,Simulated_Business_Context,Daily
2018-06-19,Parana,Email,No Promotion,None,All Customers,0.0,63.36,0.0341,0.0637,0.0273,Simulated_Business_Context,Daily
2018-06-19,Parana,Affiliate,No Promotion,None,All Customers,0.0,90.27,0.0335,0.0564,0.0342,Simulated_Business_Context,Daily
2018-06-19,Bahia,Organic,No Promotion,None,All Customers,0.0,40.39,0.0352,0.0949,0.0392,Simulated_Business_Context,Daily
2018-06-19,Bahia,Paid Search,No Promotion,None,All Customers,0.0,169.28,0.0171,0.1095,0.0141,Simulated_Business_Context,Daily
2018-06-19,Bahia,Social,No Promotion,None,All Customers,0.0,124.05,0.0493,0.0716,0.0204,Simulated_Business_Context,Daily
2018-06-19,Bahia,Email,No Promotion,None,All Customers,0.0,80.31,0.0351,0.0627,0.032,Simulated_Business_Context,Daily
2018-06-19,Bahia,Affiliate,No Promotion,None,All Customers,0.0,76.44,0.0517,0.0938,0.0194,Simulated_Business_Context,Daily
2018-06-20,Sao Paulo,Organic,No Promotion,None,All Customers,0.0,37.99,0.0072,0.1058,0.0266,Simulated_Business_Context,Daily
2018-06-20,Sao Paulo,Paid Search,No Promotion,None,All Customers,0.0,211.15,0.0118,0.0504,0.0109,Simulated_Business_Context,Daily
2018-06-20,Sao Paulo,Social,No Promotion,None,All Customers,0.0,109.6,0.0426,0.0474,0.0381,Simulated_Business_Context,Daily
2018-06-20,Sao Paulo,Email,No Promotion,None,All Customers,0.0,67.45,0.0392,0.0888,0.0242,Simulated_Business_Context,Daily
2018-06-20,Sao Paulo,Affiliate,No Promotion,None,All Customers,0.0,93.12,0.0354,0.073,0.027,Simulated_Business_Context,Daily
2018-06-20,Rio de Janeiro,Organic,No Promotion,None,All Customers,0.0,41.87,0.0287,0.1075,0.0183,Simulated_Business_Context,Daily
2018-06-20,Rio de Janeiro,Paid Search,No Promotion,None,All Customers,0.0,165.73,0.0309,0.0583,0.0228,Simulated_Business_Context,Daily
2018-06-20,Rio de Janeiro,Social,No Promotion,None,All Customers,0.0,106.3,0.0429,0.0776,0.036,Simulated_Business_Context,Daily
2018-06-20,Rio de Janeiro,Email,No Promotion,None,All Customers,0.0,74.11,0.0086,0.0899,0.0388,Simulated_Business_Context,Daily
2018-06-20,Rio de Janeiro,Affiliate,No Promotion,None,All Customers,0.0,85.9,0.0237,0.0544,0.0412,Simulated_Business_Context,Daily
2018-06-20,Minas Gerais,Organic,No Promotion,None,All Customers,0.0,30.27,0.0228,0.1098,0.0238,Simulated_Business_Context,Daily
2018-06-20,Minas Gerais,Paid Search,No Promotion,None,All Customers,0.0,210.15,0.06,0.0946,0.0129,Simulated_Business_Context,Daily
2018-06-20,Minas Gerais,Social,No Promotion,None,All Customers,0.0,147.93,0.0224,0.0523,0.0179,Simulated_Business_Context,Daily
2018-06-20,Minas Gerais,Email,No Promotion,None,All Customers,0.0,50.79,0.0595,0.0663,0.0386,Simulated_Business_Context,Daily
2018-06-20,Minas Gerais,Affiliate,No Promotion,None,All Customers,0.0,90.83,0.046,0.1141,0.0371,Simulated_Business_Context,Daily
2018-06-20,Parana,Organic,No Promotion,None,All Customers,0.0,39.21,0.0418,0.0621,0.0252,Simulated_Business_Context,Daily
2018-06-20,Parana,Paid Search,No Promotion,None,All Customers,0.0,216.57,0.0323,0.1084,0.0267,Simulated_Business_Context,Daily
2018-06-20,Parana,Social,No Promotion,None,All Customers,0.0,118.75,0.038,0.1348,0.0348,Simulated_Business_Context,Daily
2018-06-20,Parana,Email,No Promotion,None,All Customers,0.0,61.75,0.0371,0.059,0.0263,Simulated_Business_Context,Daily
2018-06-20,Parana,Affiliate,No Promotion,None,All Customers,0.0,65.36,0.051,0.0714,0.0278,Simulated_Business_Context,Daily
2018-06-20,Bahia,Organic,No Promotion,None,All Customers,0.0,42.51,0.0318,0.0707,0.0324,Simulated_Business_Context,Daily
2018-06-20,Bahia,Paid Search,No Promotion,None,All Customers,0.0,189.05,0.0472,0.0911,0.0348,Simulated_Business_Context,Daily
2018-06-20,Bahia,Social,No Promotion,None,All Customers,0.0,72.98,0.0185,0.0777,0.0247,Simulated_Business_Context,Daily
2018-06-20,Bahia,Email,No Promotion,None,All Customers,0.0,69.12,0.0228,0.131,0.0228,Simulated_Business_Context,Daily
2018-06-20,Bahia,Affiliate,No Promotion,None,All Customers,0.0,84.98,0.0089,0.0463,0.0289,Simulated_Business_Context,Daily
2018-06-21,Sao Paulo,Organic,No Promotion,None,All Customers,0.0,33.76,0.0217,0.1124,0.0194,Simulated_Business_Context,Daily
2018-06-21,Sao Paulo,Paid Search,No Promotion,None,All Customers,0.0,178.68,0.0355,0.0596,0.0185,Simulated_Business_Context,Daily
2018-06-21,Sao Paulo,Social,No Promotion,None,All Customers,0.0,132.47,0.0273,0.0383,0.0295,Simulated_Business_Context,Daily
2018-06-21,Sao Paulo,Email,No Promotion,None,All Customers,0.0,53.96,0.032,0.0955,0.022,Simulated_Business_Context,Daily
2018-06-21,Sao Paulo,Affiliate,No Promotion,None,All Customers,0.0,88.85,0.0458,0.0775,0.0262,Simulated_Business_Context,Daily
2018-06-21,Rio de Janeiro,Organic,No Promotion,None,All Customers,0.0,46.06,0.0328,0.0836,0.0263,Simulated_Business_Context,Daily
2018-06-21,Rio de Janeiro,Paid Search,No Promotion,None,All Customers,0.0,145.19,0.0403,0.1094,0.0371,Simulated_Business_Context,Daily
2018-06-21,Rio de Janeiro,Social,No Promotion,None,All Customers,0.0,134.25,0.0503,0.0963,0.0289,Simulated_Business_Context,Daily
2018-06-21,Rio de Janeiro,Email,No Promotion,None,All Customers,0.0,58.14,0.0318,0.0951,0.0165,Simulated_Business_Context,Daily
2018-06-21,Rio de Janeiro,Affiliate,No Promotion,None,All Customers,0.0,81.39,0.0414,0.0783,0.025,Simulated_Business_Context,Daily
2018-06-21,Minas Gerais,Organic,No Promotion,None,All Customers,0.0,37.66,0.0397,0.0693,0.0246,Simulated_Business_Context,Daily
2018-06-21,Minas Gerais,Paid Search,No Promotion,None,All Customers,0.0,169.78,0.0254,0.0748,0.0345,Simulated_Business_Context,Daily
2018-06-21,Minas Gerais,Social,No Promotion,None,All Customers,0.0,137.7,0.0335,0.0734,0.0199,Simulated_Business_Context,Daily
2018-06-21,Minas Gerais,Email,No Promotion,None,All Customers,0.0,74.76,0.0187,0.0779,0.0183,Simulated_Business_Context,Daily
2018-06-21,Minas Gerais,Affiliate,No Promotion,None,All Customers,0.0,90.88,0.0366,0.1096,0.0309,Simulated_Business_Context,Daily
2018-06-21,Parana,Organic,No Promotion,None,All Customers,0.0,43.71,0.0439,0.1009,0.0177,Simulated_Business_Context,Daily
2018-06-21,Parana,Paid Search,No Promotion,None,All Customers,0.0,161.55,0.0386,0.0922,0.0217,Simulated_Business_Context,Daily
2018-06-21,Parana,Social,No Promotion,None,All Customers,0.0,155.13,0.0226,0.02,0.0193,Simulated_Business_Context,Daily
2018-06-21,Parana,Email,No Promotion,None,All Customers,0.0,67.82,0.0449,0.088,0.0327,Simulated_Business_Context,Daily
2018-06-21,Parana,Affiliate,No Promotion,None,All Customers,0.0,82.94,0.0303,0.0727,0.0191,Simulated_Business_Context,Daily
2018-06-21,Bahia,Organic,No Promotion,None,All Customers,0.0,44.92,0.0348,0.0816,0.0356,Simulated_Business_Context,Daily
2018-06-21,Bahia,Paid Search,No Promotion,None,All Customers,0.0,123.66,0.0172,0.0726,0.0162,Simulated_Business_Context,Daily
2018-06-21,Bahia,Social,No Promotion,None,All Customers,0.0,126.29,0.036,0.0944,0.0256,Simulated_Business_Context,Daily
2018-06-21,Bahia,Email,No Promotion,None,All Customers,0.0,81.5,0.031,0.0543,0.0221,Simulated_Business_Context,Daily
2018-06-21,Bahia,Affiliate,No Promotion,None,All Customers,0.0,103.76,0.0395,0.042,0.026,Simulated_Business_Context,Daily
2018-06-22,Sao Paulo,Organic,No Promotion,None,All Customers,0.0,40.6,0.0441,0.1122,0.0131,Simulated_Business_Context,Daily
2018-06-22,Sao Paulo,Paid Search,No Promotion,None,All Customers,0.0,161.28,0.0308,0.0949,0.0182,Simulated_Business_Context,Daily
2018-06-22,Sao Paulo,Social,No Promotion,None,All Customers,0.0,90.64,0.035,0.057,0.0271,Simulated_Business_Context,Daily
2018-06-22,Sao Paulo,Email,No Promotion,None,All Customers,0.0,65.12,0.0491,0.02,0.0322,Simulated_Business_Context,Daily
2018-06-22,Sao Paulo,Affiliate,No Promotion,None,All Customers,0.0,102.51,0.0176,0.0842,0.0321,Simulated_Business_Context,Daily
2018-06-22,Rio de Janeiro,Organic,No Promotion,None,All Customers,0.0,31.47,0.0485,0.0585,0.0266,Simulated_Business_Context,Daily
2018-06-22,Rio de Janeiro,Paid Search,No Promotion,None,All Customers,0.0,140.35,0.036,0.0885,0.022,Simulated_Business_Context,Daily
2018-06-22,Rio de Janeiro,Social,No Promotion,None,All Customers,0.0,113.02,0.0279,0.1277,0.0281,Simulated_Business_Context,Daily
2018-06-22,Rio de Janeiro,Email,No Promotion,None,All Customers,0.0,57.42,0.0331,0.0896,0.0126,Simulated_Business_Context,Daily
2018-06-22,Rio de Janeiro,Affiliate,No Promotion,None,All Customers,0.0,90.76,0.0262,0.0672,0.0394,Simulated_Business_Context,Daily
2018-06-22,Minas Gerais,Organic,No Promotion,None,All Customers,0.0,35.66,0.0288,0.0814,0.0088,Simulated_Business_Context,Daily
2018-06-22,Minas Gerais,Paid Search,No Promotion,None,All Customers,0.0,194.26,0.026,0.0545,0.0349,Simulated_Business_Context,Daily
2018-06-22,Minas Gerais,Social,No Promotion,None,All Customers,0.0,117.31,0.0205,0.0483,0.0149,Simulated_Business_Context,Daily
